sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000533,U0168,1110330.0,79829.78,moderate,72190.68,buy,SZSE,853453,2026-01-05 10:27:00,9,900,60.604,54543.6,0.325787,0.139739,0.139739,12229.68,0.067907,0.04912377,0.06501732,0.1141411,0.07359147,0,0,0,low,1,10
S000534,U0037,1545834.0,202771.19,aggressive,125029.76,buy,SZSE,742219,2026-01-05 11:23:00,33,3300,48.2709,159293.97,0.275841,-0.273819,0.273819,108342.08,0.055362,0.10304727,0.08088175,0.18392902,0.03045908,0,1,0,medium,2,11
S000535,U0002,722188.0,566269.96,aggressive,15702.87,buy,SZSE,463520,2026-01-05 11:09:00,218,21800,17.7841,387693.38,0.126457,0.127838,0.127838,449727.43,0.054848,0.53683166,0.02174347,0.55857512,0.04847381,1,0,0,medium,2,11
S000536,U0090,860541.0,37434.7,conservative,5426.47,buy,SZSE,475131,2026-01-05 11:54:00,11,1100,31.2085,34329.35,0.276314,-0.079426,0.079426,30663.53,0.060832,0.03989275,0.00630588,0.04619863,0.03587324,0,0,0,low,0,11
S000537,U0125,645145.0,18923.56,conservative,47228.71,buy,SSE,627807,2026-01-05 11:55:00,4,400,39.5538,15821.52,0.339801,-0.124297,0.124297,12505.44,0.016043,0.02452398,0.07320634,0.09773032,0.03198608,0,0,0,low,0,11
S000538,U0117,871581.0,137677.72,conservative,75014.32,buy,SZSE,034884,2026-01-05 12:17:00,52,5200,17.7307,92199.64,0.591032,-0.207633,0.207633,85549.48,0.004627,0.10578436,0.08606695,0.19185131,0.06078354,0,1,0,medium,0,12
S000539,U0138,979584.0,27461.48,moderate,159926.32,buy,SZSE,563418,2026-01-05 11:14:00,10,1000,26.1072,26107.2,0.129731,-0.036788,0.036788,3935.0,0.078219,0.02665131,0.16325943,0.18991074,0.25412963,0,0,1,medium,1,11
S000540,U0113,591985.0,444199.82,moderate,1310.84,buy,SZSE,974739,2026-01-05 11:39:00,53,5300,59.4705,315193.65,0.28322,-0.11088,0.11088,68795.98,0.025129,0.5324352,0.00221431,0.5346495,0.07703938,1,0,0,medium,1,11
S000541,U0069,454968.0,79288.89,conservative,1144.97,buy,SZSE,744570,2026-01-05 10:10:00,10,1000,55.4348,55434.8,0.32116,0.115532,0.115532,15189.15,0.083081,0.12184329,0.00251659,0.12435988,0.06583645,0,0,0,low,0,10
S000542,U0059,1470945.0,234748.93,conservative,87150.75,buy,SZSE,752141,2026-01-05 12:21:00,34,3400,51.5973,175430.82,0.189851,-0.062716,0.062716,133089.99,0.045773,0.11926402,0.05924814,0.17851216,0.02554662,0,0,0,low,0,12
S000543,U0123,1321923.0,74813.64,moderate,43007.51,buy,SSE,662801,2026-01-05 11:09:00,12,1200,48.864,58636.8,0.253207,-0.133115,0.133115,5984.03,0.040009,0.0443572,0.03253405,0.07689125,0.20053386,0,0,1,medium,1,11
S000544,U0027,260989.0,11990.26,aggressive,44742.58,buy,SZSE,842152,2026-01-05 11:17:00,2,200,47.2791,9455.82,0.18005,-0.06713,0.06713,2114.31,0.094458,0.03623072,0.17143473,0.20766545,0.09459346,0,0,0,low,2,11
S000545,U0146,1331334.0,482155.73,moderate,129516.39,buy,SZSE,903012,2026-01-05 10:23:00,54,5400,69.1553,373438.62,0.185331,-0.210337,0.210337,492889.57,0.108629,0.28049957,0.09728317,0.37778274,0.0109558,1,1,0,medium_high,1,10
S000546,U0028,1809858.0,308717.94,moderate,235358.44,buy,SZSE,224396,2026-01-05 10:35:00,33,3300,64.9899,214466.67,0.633478,0.021201,0.021201,38691.85,0.051374,0.11849917,0.13004249,0.24854166,0.08528928,0,1,0,medium,1,10
S000547,U0144,1106576.0,234516.16,conservative,72320.66,buy,SSE,666359,2026-01-05 11:59:00,26,2600,62.304,161990.4,0.545928,-0.145331,0.145331,68925.63,0.078775,0.14638886,0.06535535,0.21174421,0.03772182,1,1,0,medium_high,0,11
S000548,U0062,363147.0,76320.87,aggressive,5237.97,buy,SZSE,203187,2026-01-05 11:51:00,14,1400,42.1723,59041.22,0.131298,0.098081,0.098081,23451.81,0.05047,0.16258215,0.01442382,0.17700597,0.05969688,0,0,0,low,2,11
S000549,U0112,742974.0,202837.36,moderate,33766.26,buy,SZSE,730136,2026-01-05 12:05:00,28,2800,54.037,151303.6,0.17754,-0.082379,0.082379,83121.47,0.114266,0.20364589,0.04544742,0.24909331,0.03368564,0,0,0,low,1,12
S000550,U0020,1197770.0,630548.91,aggressive,87729.51,buy,SZSE,055856,2026-01-05 11:38:00,102,10200,45.816,467323.2,0.121913,0.04512,0.04512,37057.18,0.032999,0.39016105,0.07324404,0.46340509,0.27525032,1,0,1,medium_high,2,11
S000551,U0075,875876.0,43118.6,moderate,61965.88,buy,SZSE,593482,2026-01-05 10:13:00,6,600,70.5623,42337.38,0.316979,-0.010966,0.010966,21057.56,0.022004,0.04833718,0.07074732,0.1190845,0.02849334,0,0,0,low,1,10
S000552,U0191,764111.0,52483.93,moderate,82419.62,buy,SZSE,715224,2026-01-05 09:47:00,8,800,55.1062,44084.96,0.140391,-0.010823,0.010823,11796.48,0.050155,0.05769444,0.10786342,0.16555786,0.06781682,0,0,0,low,1,9
S000553,U0015,882386.0,92929.08,moderate,46225.26,buy,SZSE,314165,2026-01-05 09:59:00,29,2900,22.2086,64404.94,0.468565,-0.167437,0.167437,72387.83,0.060592,0.07298953,0.05238667,0.1253762,0.04006198,0,1,0,medium,1,9
S000554,U0186,1261084.0,128257.19,moderate,35447.33,buy,SZSE,706795,2026-01-05 12:26:00,22,2200,56.3717,124017.74,0.265945,-0.01341,0.01341,335433.19,0.06406,0.09834217,0.02810862,0.1264508,0.00655868,0,0,0,low,1,12
S000555,U0048,964662.0,278438.85,moderate,132305.03,buy,SZSE,951287,2026-01-05 10:16:00,70,7000,35.2007,246404.9,0.605386,0.109061,0.109061,85374.15,0.061654,0.25543133,0.13715169,0.39258302,0.08199203,1,1,0,medium_high,1,10
S000556,U0164,1626488.0,521822.2,moderate,44585.36,buy,SZSE,045228,2026-01-05 12:08:00,557,55700,8.2842,461429.94,0.274075,0.191072,0.191072,4071751.93,0.102927,0.28369711,0.02741205,0.31110915,0.01367962,1,1,0,medium_high,1,12
S000557,U0165,474509.0,92904.57,aggressive,56883.69,buy,SZSE,345616,2026-01-05 10:55:00,11,1100,78.3492,86184.12,0.166871,-0.049587,0.049587,49482.67,0.0394,0.181628,0.11987905,0.30150705,0.02223,0,0,0,low,2,10
S000558,U0165,288139.0,25873.54,conservative,3905.52,buy,SZSE,934904,2026-01-05 09:34:00,3,300,61.9156,18574.68,0.293806,0.129636,0.129636,34442.57,0.050421,0.0644643,0.01355429,0.07801859,0.00871015,0,0,0,low,0,9
S000559,U0054,1668422.0,217906.14,conservative,78805.27,buy,SSE,619688,2026-01-05 10:48:00,106,10600,18.5087,196192.22,0.10508,-0.097097,0.097097,516046.31,0.08781,0.11759148,0.04723342,0.1648249,0.02054079,0,0,0,low,0,10
S000560,U0090,1223073.0,155469.41,conservative,89722.63,buy,SZSE,332777,2026-01-05 10:37:00,18,1800,73.4687,132243.66,0.59284,-0.09704,0.09704,9465.69,0.066682,0.10812409,0.07335836,0.18148245,0.19016056,0,1,1,medium_high,0,10
S000561,U0180,1778927.0,245776.89,moderate,91634.45,buy,SZSE,423187,2026-01-05 10:58:00,30,3000,72.1799,216539.7,0.187329,-0.095136,0.095136,50712.45,0.063371,0.12172489,0.05151108,0.17323597,0.05915708,0,0,0,low,1,10
S000562,U0026,1752838.0,353486.59,moderate,221956.49,buy,SZSE,437916,2026-01-05 10:24:00,298,29800,8.1913,244100.74,0.256075,-0.230247,0.230247,482277.68,0.107951,0.1392603,0.12662693,0.26588722,0.06179013,0,1,0,medium,1,10
S000563,U0103,1202225.0,386733.82,aggressive,61322.99,buy,SZSE,387143,2026-01-05 11:43:00,48,4800,57.7919,277401.12,0.21255,0.078238,0.078238,59512.73,0.018842,0.23073977,0.05100792,0.28174769,0.08065501,0,0,0,low,2,11
S000564,U0039,275939.0,22718.55,moderate,28171.24,buy,SZSE,310230,2026-01-05 12:21:00,3,300,70.2026,21060.78,0.134433,0.139376,0.139376,3274.91,0.103946,0.07632404,0.10209227,0.17841632,0.09160548,0,0,0,low,1,12
S000565,U0018,1714327.0,1290316.46,moderate,46114.03,buy,SZSE,439064,2026-01-05 10:38:00,300,30000,29.5841,887523.0,0.224368,-0.188576,0.188576,379332.78,0.021388,0.51770928,0.02689921,0.54460849,0.07908623,1,1,0,medium_high,1,10
S000566,U0118,1798390.0,809804.55,moderate,167214.9,buy,SSE,614903,2026-01-05 11:04:00,162,16200,46.6133,755135.46,0.193225,-0.065436,0.065436,186504.6,0.013171,0.41989527,0.09298033,0.5128756,0.08686113,1,0,0,medium,1,11
S000567,U0016,415039.0,8310.92,conservative,23594.54,buy,SZSE,208148,2026-01-05 12:11:00,2,200,41.1233,8224.66,0.503396,0.05195,0.05195,13330.82,0.040542,0.0198166,0.05684897,0.07666556,0.01500283,0,1,0,medium,0,12
S000568,U0022,1560872.0,379904.46,moderate,50635.01,buy,SZSE,104931,2026-01-05 11:27:00,217,21700,15.9217,345500.89,0.249906,0.130204,0.130204,150074.3,0.068082,0.2213512,0.0324402,0.2537914,0.14459505,0,0,1,medium,1,11
S000569,U0042,733731.0,282903.29,moderate,112900.82,buy,SZSE,363594,2026-01-05 12:19:00,43,4300,56.479,242859.7,0.47107,0.206125,0.206125,290047.51,0.093746,0.33099283,0.15387223,0.48486506,0.01482516,1,1,0,medium_high,1,12
S000570,U0152,1206954.0,81474.47,conservative,126635.93,buy,SZSE,554264,2026-01-05 11:35:00,12,1200,48.8794,58655.28,0.150187,-0.129657,0.129657,14355.24,0.043676,0.04859778,0.10492192,0.15351969,0.08359318,0,0,0,low,0,11
S000571,U0068,1531548.0,578724.08,moderate,221800.31,buy,SZSE,394326,2026-01-05 10:00:00,62,6200,68.5822,425209.64,0.531137,0.209308,0.209308,148089.66,0.013996,0.2776339,0.144821,0.4224549,0.04186653,1,1,0,medium_high,1,10
S000572,U0115,1825240.0,364167.36,moderate,128041.73,buy,SSE,689058,2026-01-05 12:11:00,255,25500,10.4341,266069.55,0.429425,0.00992,0.00992,382394.07,0.041336,0.14577236,0.07015062,0.21592299,0.06668514,0,1,0,medium,1,12
S000573,U0164,831838.0,170358.69,moderate,95321.26,buy,SZSE,490257,2026-01-05 12:23:00,20,2000,59.1902,118380.4,0.354003,0.033155,0.033155,29189.93,0.071087,0.14231184,0.11459113,0.25690298,0.06851678,0,1,0,medium,1,12
S000574,U0026,898100.0,25355.44,aggressive,42048.7,buy,SZSE,003479,2026-01-05 11:50:00,4,400,50.2163,20086.52,0.268884,-0.15563,0.15563,9004.85,0.048238,0.02236557,0.04681962,0.06918519,0.04442053,0,1,0,medium,2,11
S000575,U0144,1575432.0,1106379.94,moderate,43128.48,buy,SZSE,173613,2026-01-05 12:16:00,195,19500,37.9343,739718.85,0.337943,0.133454,0.133454,209664.84,0.081656,0.46953398,0.02737565,0.49690963,0.09300558,1,0,0,medium,1,12
S000576,U0011,552700.0,148696.66,aggressive,59565.94,buy,SSE,687376,2026-01-05 11:28:00,57,5700,25.6406,146151.42,0.10797,0.060934,0.060934,28025.84,0.061745,0.26443174,0.10777264,0.37220438,0.20338373,0,0,1,medium,2,11
S000577,U0101,1055312.0,209114.12,moderate,48225.32,buy,SZSE,930656,2026-01-05 09:56:00,45,4500,43.3414,195036.3,0.559273,0.188758,0.188758,23515.36,0.105009,0.18481387,0.04569769,0.23051157,0.19136432,0,1,1,medium_high,1,9
S000578,U0161,516313.0,11776.58,moderate,64192.85,buy,SZSE,779912,2026-01-05 12:25:00,3,300,35.8117,10743.51,0.149577,0.107998,0.107998,3719.07,0.050401,0.02080813,0.12432933,0.14513746,0.08066539,0,0,0,low,1,12
S000579,U0135,925467.0,128612.07,moderate,139673.68,buy,SZSE,982380,2026-01-05 12:19:00,28,2800,42.8078,119861.84,0.158505,-0.20859,0.20859,30550.19,0.089017,0.12951498,0.15092238,0.28043736,0.09165245,0,1,0,medium,1,12
S000580,U0038,1289699.0,635030.55,aggressive,20432.97,buy,SZSE,029266,2026-01-05 11:32:00,88,8800,50.6054,445327.52,0.259597,0.079873,0.079873,158715.62,0.053411,0.3452957,0.01584321,0.36113891,0.05544508,0,0,0,low,2,11
S000581,U0046,254990.0,54854.78,moderate,19427.88,buy,SZSE,247262,2026-01-05 10:37:00,27,2700,14.7936,39942.72,0.10998,0.016821,0.016821,30524.58,0.040924,0.15664426,0.07619075,0.23283501,0.08845329,0,0,0,low,1,10
S000582,U0174,791068.0,199593.17,moderate,49509.35,buy,SZSE,860309,2026-01-05 11:03:00,27,2700,71.8215,193918.05,0.10022,-0.047972,0.047972,49863.88,0.085266,0.24513449,0.06258545,0.30771994,0.05414741,1,0,0,medium,1,11
S000583,U0107,1213503.0,611948.73,moderate,41748.28,buy,SZSE,760760,2026-01-05 10:10:00,74,7400,66.932,495296.8,0.131607,-0.040382,0.040382,265649.37,0.051497,0.40815457,0.03440312,0.44255769,0.02785627,1,0,0,medium,1,10
S000584,U0108,530666.0,288175.94,moderate,62493.3,buy,SZSE,522810,2026-01-05 10:37:00,32,3200,65.1091,208349.12,0.161396,-0.134501,0.134501,69466.99,0.026166,0.39261818,0.1177639,0.51038208,0.04606504,1,0,0,medium,1,10
S000585,U0159,1505778.0,65381.02,moderate,143764.11,buy,SZSE,706009,2026-01-05 10:36:00,11,1100,41.4137,45555.07,0.639654,-0.073103,0.073103,12511.55,0.011575,0.03025351,0.09547497,0.12572848,0.08791877,0,1,0,medium,1,10
S000586,U0091,226001.0,126783.9,moderate,17790.01,buy,SZSE,858285,2026-01-05 09:33:00,34,3400,28.7485,97744.9,0.439818,0.199283,0.199283,37226.6,0.101486,0.43249764,0.07871651,0.51121415,0.09133255,1,1,0,medium_high,1,9
S000587,U0180,721102.0,303895.62,moderate,34175.17,buy,SZSE,987856,2026-01-05 12:16:00,40,4000,65.1135,260454.0,0.229399,0.100406,0.100406,69674.5,0.116512,0.36118885,0.04739297,0.40858182,0.05740981,1,0,0,medium,1,12
S000588,U0177,960446.0,19252.11,aggressive,57514.14,buy,SZSE,043732,2026-01-05 10:57:00,2,200,70.0835,14016.7,0.125846,0.044954,0.044954,2597.09,0.113505,0.01459395,0.05988274,0.07447669,0.07700931,0,0,0,low,2,10
S000589,U0198,1566601.0,390180.26,moderate,27719.59,buy,SSE,645385,2026-01-05 10:26:00,104,10400,27.922,290388.8,0.315974,-0.160109,0.160109,363862.65,0.016662,0.18536232,0.0176941,0.20305642,0.02858221,0,1,0,medium,1,10
S000590,U0194,1984077.0,22645.05,conservative,48279.39,buy,SZSE,527805,2026-01-05 11:19:00,4,400,50.169,20067.6,0.221007,-0.133946,0.133946,5121.46,0.017985,0.01011433,0.02433342,0.03444775,0.07810274,0,0,0,low,0,11
S000591,U0042,600938.0,67783.42,moderate,55377.68,buy,SZSE,785779,2026-01-05 11:50:00,45,4500,14.0488,63219.6,0.187465,0.005084,0.005084,651032.0,0.098428,0.10520153,0.09215206,0.1973536,0.0069121,0,0,0,low,1,11
S000592,U0027,830162.0,524305.57,moderate,9109.68,buy,SZSE,072488,2026-01-05 10:03:00,53,5300,79.7508,422679.24,0.209069,0.090888,0.090888,100078.33,0.078246,0.50915272,0.01097338,0.5201261,0.05295852,1,0,0,medium,1,10
S000593,U0014,880937.0,430480.24,moderate,80517.32,buy,SZSE,921989,2026-01-05 11:20:00,79,7900,45.8694,362368.26,0.258617,-0.017661,0.017661,127420.91,0.112607,0.41134413,0.09139964,0.50274377,0.06199924,1,0,0,medium,1,11
S000594,U0084,1778853.0,339701.25,moderate,164200.01,buy,SZSE,271165,2026-01-05 09:37:00,43,4300,74.2221,319155.03,0.158522,-0.034551,0.034551,16460.49,0.101539,0.17941619,0.09230668,0.27172287,0.26123154,0,0,1,medium,1,9
S000595,U0035,1890204.0,367695.55,moderate,154961.3,buy,SZSE,513199,2026-01-05 09:41:00,62,6200,54.8449,340038.38,0.403246,-0.087535,0.087535,423964.91,0.027004,0.17989507,0.08198126,0.26187633,0.01462385,0,1,0,medium,1,9
S000596,U0097,1000669.0,77692.53,aggressive,89139.97,buy,SZSE,396734,2026-01-05 12:03:00,9,900,64.8451,58360.59,0.306348,-0.133553,0.133553,44050.46,0.08029,0.05832157,0.08908038,0.14740195,0.02043112,0,0,0,low,2,12
S000597,U0199,1751416.0,951251.48,aggressive,246163.94,buy,SZSE,259166,2026-01-05 10:00:00,300,30000,22.6573,679719.0,0.197718,0.037305,0.037305,291116.02,0.090349,0.38809683,0.14055138,0.52864821,0.1030517,1,0,1,medium_high,2,10
S000598,U0198,710110.0,62050.51,conservative,24757.34,buy,SSE,632518,2026-01-05 10:32:00,17,1700,34.2346,58198.82,0.245642,0.034822,0.034822,44756.31,0.105942,0.08195747,0.0348641,0.11682157,0.03798347,0,0,0,low,0,10
S000599,U0079,1727607.0,102609.88,conservative,188466.19,buy,SZSE,441135,2026-01-05 12:18:00,15,1500,60.1525,90228.75,0.220338,0.113562,0.113562,9342.61,0.095681,0.05222759,0.10909089,0.16131848,0.16055471,0,0,1,medium,0,12
S000600,U0144,587925.0,230313.47,moderate,67090.8,buy,SSE,691557,2026-01-05 10:58:00,40,4000,52.3264,209305.6,0.307255,-0.213985,0.213985,19351.93,0.037275,0.35600731,0.11411455,0.47012187,0.20669774,1,1,1,high,1,10
